name,id,nametype,recclass,mass,fall,year,reclat,reclong,city,zipcode,state
Vigo Park,24175,Valid,L4,35.0,Found,1934.0,34.68333,-101.38333,plainview,79094,TX
Wagon Mound,24196,Valid,L6,87500.0,Found,1932.0,35.84083,-104.58583,las vegas,87752,NM
Wah Wah Valley,24197,Valid,L6,9.0,Found,1986.0,38.67667,-113.30167,cedar city,84751,UT
Waka,24200,Valid,H6,11875.0,Found,1963.0,36.15,-101.05,borger,79081,TX
Walcott,24201,Valid,H5,2000.0,Found,1983.0,32.4,-101.95,lamesa,79783,TX
Waldo,24202,Valid,L6,1300.0,Found,1937.0,39.1,-98.83333,hays,67673,KS
Wallapai,24206,Valid,"Iron, IID",430000.0,Found,1927.0,35.8,-113.7,kingman,86434,AZ
Walltown,24208,Valid,L6,1600.0,Found,1956.0,37.325,-84.71667,somerset,40442,KY
Walnut Hill,24209,Valid,OC,220.0,Found,1978.0,43.827,-70.24717,yarmouth,04097,ME
Waltman,24211,Valid,L4,23410.0,Found,1948.0,43.0,-107.16667,casper,82646,WY
Wardswell Draw,24214,Valid,L6,3000.0,Found,1976.0,32.90333,-102.925,hobbs,79323,TX
Warm Springs Wilderness,32769,Valid,H4-6,156.9,Found,2003.0,34.78698,-114.25052,lake havasu city,86436,AZ
Washington County,24217,Valid,"Iron, ungrouped",5750.0,Found,1927.0,39.7,-103.16667,fort morgan,80801,CO
Waterville,24219,Valid,"Iron, IAB-ung",37125.0,Found,1917.0,47.767778,-119.87638899999999,east wenatchee bench,98858,WA
Wathena,24220,Valid,"Iron, IIAB",566.0,Found,1939.0,39.81667,-94.91667,saint joseph,64505,MO
Watonga,55758,Valid,LL3.1,5025.0,Found,1960.0,35.833333,-98.4,weatherford,73772,OK
Waverly,24224,Valid,"Iron, IAB-an",4400.0,Found,1983.0,32.68333,-85.56667,auburn,36879,AL
Wayside,24225,Valid,H6,23600.0,Found,1973.0,34.80167,-101.68333,canyon,79042,TX
Weatherford,24226,Valid,CBa,2000.0,Found,1926.0,35.5,-98.7,weatherford,73096,OK
Weldona,24234,Valid,H4,27700.0,Found,1934.0,40.35,-103.95,fort morgan,80653,CO
Wellington,24236,Valid,H5,13400.0,Found,1955.0,34.95,-100.25,pampa,79095,TX
Wellman (a),24237,Valid,H5,55000.0,Found,1940.0,33.03333,-102.33333,brownfield,79316,TX
Wellman (b),24238,Valid,OC,343.0,Found,1964.0,33.025,-102.41667,brownfield,79316,TX
Wellman (c),24239,Valid,H4,45000.0,Found,1964.0,33.03333,-102.33333,brownfield,79316,TX
Wellman (d),24240,Valid,H,1615.0,Found,1966.0,33.01667,-102.36667,brownfield,79316,TX
Wellman (e),24241,Valid,H4,959.0,Found,1973.0,33.678329999999995,-102.315,levelland,79336,TX
Wells,24242,Valid,LL3.3,4135.0,Found,1985.0,33.05,-101.93333,lamesa,79373,TX
West Point,24246,Valid,L6,3100.0,Found,1972.0,33.075,-102.045,brownfield,79377,TX
White Elephant,24252,Valid,L4,10.4,Found,1997.0,35.89,-114.20333000000001,boulder city,86444,AZ
White Hills,24253,Valid,Mesosiderite,11.7,Found,1999.0,35.85667,-114.22333,boulder city,86444,AZ
Whitman,24254,Valid,H5,221.0,Found,1937.0,42.03333,-101.5,north platte,69366,NE
Wichita,24256,Valid,H6,2367.0,Found,1971.0,37.59183,-97.21497,derby,67037,KS
Wickenburg (stone),24258,Valid,L6,9200.0,Found,1940.0,33.96667,-112.73333000000001,sun city west,85342,AZ
Wikieup,24260,Valid,H5,372.0,Found,1965.0,34.7,-113.6,kingman,86406,AZ
Wilburton,24262,Valid,H5,207.8,Found,1940.0,37.08333,-101.76666999999999,guymon,67954,KS
Wild Horse,24264,Valid,H5,1360.0,Found,1979.0,39.41667,-103.2,fort morgan,80804,CO
Wildcat Peak,24266,Valid,H5,202.0,Found,1998.0,32.565329999999996,-111.7255,eloy,85131,AZ
Wilder,24267,Valid,H5,26600.0,Found,1982.0,43.72444,-116.91167,caldwell,83676,ID
Wiley,24268,Valid,"Iron, IIC",3500.0,Found,1938.0,38.15,-102.66667,lamar,81092,CO
Willard (a),24270,Valid,L6,800.0,Found,1978.0,34.43333,-105.78333,belen,87063,NM
Willard (b),24271,Valid,H3.6,12700.0,Found,1934.0,34.5,-105.83333,los lunas,87063,NM
Willcox Playa,24273,Valid,H4,61.5,Found,1979.0,32.125,-109.83333,safford,85606,AZ
Willcox Playa 002,24274,Valid,L6,12.0,Found,2001.0,32.181670000000004,-109.7895,safford,85606,AZ
Willcox Playa 004,51581,Valid,L6,19.9,Found,2004.0,32.14202,-109.82423,safford,85606,AZ
Willcox Playa 005,51582,Valid,H5,278.4,Found,2004.0,32.0939,-109.88412,sierra vista,85606,AZ
Willcox Playa 006,51583,Valid,H6,3.1,Found,2004.0,32.11288,-109.89265,sierra vista,85606,AZ
Willcox Playa 007,51584,Valid,L6,62.4,Found,2004.0,32.18843,-109.84563,safford,85606,AZ
Willcox Playa 009,52851,Valid,Mesosiderite,160.0,Found,2009.0,32.07667,-109.8455,sierra vista,85606,AZ
Williston,24275,Valid,"Iron, IIIAB",7645.0,Found,1962.0,47.98333,-103.65,williston,58831,ND
Willow Creek,24276,Valid,"Iron, IIIE",51000.0,Found,1914.0,43.46667,-106.76666999999999,casper,82639,WY
Willow Wash,47353,Valid,H3.5,552.0,Found,2006.0,35.37358,-115.34388,spring valley,92364,CA
Willowbar,24278,Valid,L6,2070.0,Found,1971.0,36.73333,-102.2,guymon,73947,OK
Willowdale,24279,Valid,H4,3000.0,Found,1951.0,37.53333,-98.36667,hutchinson,67112,KS
Wilmot,24280,Valid,H6,2000.0,Found,1944.0,37.38333,-96.86667,winfield,67131,KS
Wimberley,24282,Valid,"Iron, IIIAB",7800.0,Found,1976.0,29.96667,-98.11667,canyon lake,78676,TX
Winona,24285,Valid,Winonaite,24000.0,Found,1928.0,35.2,-111.4,flagstaff,86038,AZ
Winterhaven,47732,Valid,Howardite,2100.0,Found,2002.0,32.95,-114.66666699999999,yuma,85365,AZ
Withrow,24320,Valid,"Iron, IIIAB?",8732.0,Found,1950.0,47.70667,-119.83,east wenatchee bench,98858,WA
Wolsey,24328,Valid,"Iron, IAB-MG",74830.0,Found,1981.0,44.4,-98.53333,huron,57384,SD
Woodbine,24330,Valid,"Iron, IAB-ung",48200.0,Found,1953.0,42.34667,-90.1675,platteville,61028,IL
Wood's Mountain,24332,Valid,"Iron, IVA",3867.0,Found,1918.0,35.68333,-82.18333,asheville,28762,NC
Woodward County,24333,Valid,H4,45500.0,Found,1923.0,36.5,-99.5,woodward,73841,OK
Wray (a),24338,Valid,H4-an,281.7,Found,1936.0,40.05,-102.2,sterling,80758,CO
Wray (b),24339,Valid,L5,3884.0,Found,1938.0,40.33083,-102.19583,sterling,80734,CO
Yelland Dry Lake,52641,Valid,H4,76000.0,Found,2007.0,39.35067,-114.40783,west wendover,89311,NV
Yocemento,30364,Valid,L4,5920.0,Found,1966.0,38.9,-99.43333,hays,67601,KS
York (stone),30368,Valid,L6,1440.0,Found,1928.0,40.86667,-97.6,columbus,68467,NE
Yorktown (Texas),30371,Valid,H5,3500.0,Found,1957.0,28.95,-97.40278,victoria,78164,TX
Ysleta,30375,Valid,"Iron, ungrouped",140700.0,Found,1914.0,31.65,-106.18333,socorro,79927,TX
Yucca 015,57175,Valid,H-metal,3.0,Found,2011.0,34.8197,-114.2761,lake havasu city,86436,AZ
Yucca 016,57158,Valid,H5,25.9,Found,2011.0,34.82658,-114.27763,lake havasu city,86436,AZ
Yucca 017,57159,Valid,H5,200.0,Found,2011.0,34.81923,-114.27735,lake havasu city,86436,AZ
Zaffra,30383,Valid,"Iron, IAB-MG",3000.0,Found,1919.0,35.0,-94.75,fort smith,74940,OK
Zenda,30400,Valid,"Iron, IAB complex",3700.0,Found,1955.0,42.513329999999996,-88.48944,harvard,53125,WI
Zulu Queen,30414,Valid,L3.7,200.0,Found,1976.0,33.98333,-115.68333,twentynine palms,92241,CA
